source,target
Customers/15172,Customers/14573
Customers/15172,Customers/16670
Customers/15172,Customers/13668
Customers/15172,Customers/12826
Customers/15172,Customers/15708
Customers/15172,Customers/15379
Customers/15172,Customers/18241
Customers/15172,Customers/13999
Customers/15172,Customers/15601
Customers/15172,Customers/13571
Customers/15172,Customers/15581
Customers/15172,Customers/13319
Customers/15172,Customers/16700
Customers/15172,Customers/16161
Customers/15172,Customers/17126
Customers/15172,Customers/14419
Customers/15172,Customers/13709
Customers/15172,Customers/15021
Customers/15172,Customers/13092
Customers/15172,Customers/13969
Customers/15172,Customers/14227
Customers/15172,Customers/13102
Customers/15172,Customers/17323
Customers/15172,Customers/16710
Customers/15172,Customers/17063
Customers/15172,Customers/18118
Customers/15172,Customers/17705
Customers/15172,Customers/17562
Customers/15172,Customers/15752
Customers/15172,Customers/13004
Customers/15172,Customers/16904
Customers/15172,Customers/15134
Customers/15172,Customers/17338
Customers/15172,Customers/16791
Customers/15172,Customers/12963
Customers/15172,Customers/16923
Customers/15172,Customers/17800
Customers/15172,Customers/15906
Customers/15172,Customers/15249
Customers/15172,Customers/15498
Customers/15172,Customers/17348
Customers/15172,Customers/17160
Customers/15172,Customers/15750
Customers/15172,Customers/13610
Customers/13267,Customers/18245
Customers/13267,Customers/12843
Customers/13267,Customers/14312
Customers/13267,Customers/17576
Customers/13267,Customers/15827
Customers/13267,Customers/16549
Customers/13267,Customers/12839
Customers/13267,Customers/13924
Customers/13267,Customers/16910
Customers/13267,Customers/13860
Customers/13267,Customers/14487
Customers/13267,Customers/15253
Customers/13267,Customers/18283
Customers/13267,Customers/16393
Customers/13267,Customers/17211
Customers/13267,Customers/15033
Customers/13267,Customers/17236
Customers/13267,Customers/16764
Customers/13267,Customers/16409
Customers/13267,Customers/16173
Customers/13267,Customers/16326
Customers/13267,Customers/14769
Customers/13267,Customers/15547
Customers/13267,Customers/18041
Customers/13267,Customers/17813
Customers/13267,Customers/16775
Customers/13267,Customers/13717
Customers/13267,Customers/16150
Customers/13267,Customers/15993
Customers/13267,Customers/16145
Customers/13267,Customers/14562
Customers/13267,Customers/15719
Customers/13267,Customers/17613
Customers/13267,Customers/16332
Customers/13267,Customers/17611
Customers/13267,Customers/13110
Customers/13267,Customers/16818
Customers/13267,Customers/14719
Customers/13267,Customers/17365
Customers/13267,Customers/13198
Customers/13267,Customers/16899
Customers/13267,Customers/13534
Customers/13267,Customers/16875
Customers/13267,Customers/15511
Customers/13267,Customers/15379
Customers/13267,Customers/16743
Customers/13267,Customers/13317
Customers/13267,Customers/13999
Customers/13267,Customers/18241
Customers/13267,Customers/15601
Customers/13267,Customers/17231
Customers/13267,Customers/13709
Customers/13267,Customers/13969
Customers/13267,Customers/14227
Customers/13267,Customers/17063
Customers/13267,Customers/18118
Customers/13267,Customers/17213
Customers/13267,Customers/12963
Customers/13267,Customers/15498
Customers/13267,Customers/13871
Customers/13267,Customers/15867
Customers/13267,Customers/13610
Customers/13267,Customers/18226
Customers/13267,Customers/13468
Customers/13267,Customers/14178
Customers/13267,Customers/15039
Customers/13267,Customers/14243
Customers/13267,Customers/17516
Customers/13267,Customers/17652
Customers/13267,Customers/12856
Customers/13267,Customers/14713
Customers/13267,Customers/17644
Customers/13267,Customers/15996
Customers/13267,Customers/16057
Customers/13267,Customers/13208
Customers/13267,Customers/13725
Customers/13267,Customers/13994
Customers/13267,Customers/15290
Customers/13267,Customers/13018
Customers/13267,Customers/13911
Customers/13267,Customers/13804
Customers/13267,Customers/13695
Customers/13267,Customers/13769
Customers/13267,Customers/14388
Customers/13267,Customers/17027
Customers/13267,Customers/17164
Customers/13267,Customers/14534
Customers/13267,Customers/16241
Customers/13267,Customers/17463
Customers/13267,Customers/18069
Customers/13267,Customers/16550
Customers/13267,Customers/13138
Customers/13267,Customers/17346
Customers/13267,Customers/13527
Customers/13267,Customers/16168
Customers/13267,Customers/16770
Customers/13267,Customers/17218
Customers/13267,Customers/14112
Customers/13267,Customers/17220
Customers/13267,Customers/15555
Customers/13267,Customers/17068
Customers/13267,Customers/15078
Customers/13267,Customers/16477
Customers/13267,Customers/15159
Customers/13267,Customers/16316
Customers/13267,Customers/17287
Customers/13267,Customers/17372
Customers/13267,Customers/18236
Customers/13267,Customers/16945
Customers/13267,Customers/17114
Customers/13267,Customers/16033
Customers/13267,Customers/14215
Customers/13267,Customers/13013
Customers/13267,Customers/16744
Customers/13267,Customers/16719
Customers/13267,Customers/13668
Customers/13267,Customers/15581
Customers/13267,Customers/16161
Customers/13267,Customers/16407
Customers/13267,Customers/15021
Customers/13267,Customers/13102
Customers/13267,Customers/17214
Customers/13267,Customers/14711
Customers/13267,Customers/16923
Customers/13267,Customers/17348
Customers/13267,Customers/15508
Customers/13267,Customers/16170
Customers/13267,Customers/13742
Customers/13267,Customers/17609
Customers/13267,Customers/17811
Customers/13267,Customers/16794
Customers/13267,Customers/17364
Customers/13267,Customers/16790
Customers/13267,Customers/17071
Customers/13267,Customers/17757
Customers/13267,Customers/14341
Customers/13267,Customers/17758
Customers/13267,Customers/15443
Customers/13267,Customers/17799
Customers/13267,Customers/12877
Customers/13267,Customers/12868
Customers/13267,Customers/16115
Customers/13267,Customers/17790
Customers/13267,Customers/13549
Customers/13267,Customers/15311
Customers/13267,Customers/16912
Customers/13267,Customers/17682
Customers/13267,Customers/18075
Customers/13267,Customers/15529
Customers/13267,Customers/16059
Customers/13267,Customers/16813
Customers/13267,Customers/14092
Customers/13267,Customers/16892
Customers/13267,Customers/13069
Customers/13267,Customers/17612
Customers/13267,Customers/16726
Customers/13267,Customers/15622
Customers/13267,Customers/14883
Customers/13267,Customers/13418
Customers/13267,Customers/16600
Customers/13267,Customers/16085
Customers/13267,Customers/17091
Customers/13267,Customers/14099
Customers/13267,Customers/15811
Customers/13267,Customers/16931
Customers/13267,Customers/13767
Customers/13267,Customers/17659
Customers/13267,Customers/13089
Customers/13267,Customers/15059
Customers/13267,Customers/16771
Customers/13267,Customers/13047
Customers/13267,Customers/14573
Customers/13267,Customers/16670
Customers/13267,Customers/16915
Customers/13267,Customers/12826
Customers/13267,Customers/17109
Customers/13267,Customers/17562
Customers/13267,Customers/13004
Customers/13267,Customers/16791
Customers/13267,Customers/15249
Customers/13267,Customers/15737
Customers/13267,Customers/16360
Customers/13267,Customers/16782
Customers/13267,Customers/16607
Customers/13267,Customers/15358
Customers/13267,Customers/17238
Customers/13267,Customers/14976
Customers/13267,Customers/16942
Customers/13267,Customers/13137
Customers/13267,Customers/17690
Customers/13267,Customers/18122
Customers/13267,Customers/13971
Customers/13267,Customers/12921
Customers/13267,Customers/16713
Customers/13267,Customers/13263
Customers/13267,Customers/16293
Customers/13267,Customers/14056
Customers/13267,Customers/12957
Customers/13267,Customers/16592
Customers/13267,Customers/16712
Customers/13267,Customers/17284
Customers/13267,Customers/13782
Customers/13267,Customers/15974
Customers/13267,Customers/17288
Customers/13267,Customers/13636
Customers/13267,Customers/15518
Customers/13267,Customers/17530
Customers/13267,Customers/17449
Customers/13267,Customers/17581
Customers/13267,Customers/14639
Customers/13267,Customers/16042
Customers/13267,Customers/16837
Customers/13267,Customers/17442
Customers/13267,Customers/17377
Customers/13267,Customers/17651
Customers/13267,Customers/14071
Customers/13267,Customers/16186
Customers/13267,Customers/12948
Customers/13267,Customers/13715
Customers/13267,Customers/16678
Customers/13267,Customers/15365
Customers/13267,Customers/15916
Customers/13267,Customers/15708
Customers/13267,Customers/12949
Customers/13267,Customers/13571
Customers/13267,Customers/13319
Customers/13267,Customers/16700
Customers/13267,Customers/17126
Customers/13267,Customers/14419
Customers/13267,Customers/16992
Customers/13267,Customers/15453
Customers/13267,Customers/16710
Customers/13267,Customers/17705
Customers/13267,Customers/17338
Customers/13267,Customers/14472
Customers/13267,Customers/15906
Customers/13267,Customers/17634
Customers/17912,Customers/16719
Customers/17912,Customers/12877
Customers/17912,Customers/15508
Customers/17912,Customers/14573
Customers/17912,Customers/15358
Customers/17912,Customers/15687
Customers/17912,Customers/14112
Customers/17912,Customers/17220
Customers/17912,Customers/17735
Customers/17912,Customers/13571
Customers/17912,Customers/15596
Customers/17912,Customers/17811
Customers/17912,Customers/13804
Customers/17912,Customers/17613
Customers/17912,Customers/17068
Customers/17912,Customers/16992
Customers/17912,Customers/17364
Customers/17912,Customers/17813
Customers/17912,Customers/16837
Customers/17912,Customers/17069
Customers/17912,Customers/16710
Customers/17912,Customers/14719
Customers/17912,Customers/18118
Customers/17912,Customers/14534
Customers/17912,Customers/14056
Customers/17912,Customers/16904
Customers/17912,Customers/17338
Customers/17912,Customers/17799
Customers/17912,Customers/13089
Customers/17912,Customers/15059
Customers/17912,Customers/16712
Customers/17912,Customers/15906
Customers/17912,Customers/15974
Customers/14341,Customers/18245
Customers/14341,Customers/14312
Customers/14341,Customers/17576
Customers/14341,Customers/15827
Customers/14341,Customers/16549
Customers/14341,Customers/12839
Customers/14341,Customers/13924
Customers/14341,Customers/16910
Customers/14341,Customers/16929
Customers/14341,Customers/16458
Customers/14341,Customers/13860
Customers/14341,Customers/17629
Customers/14341,Customers/14487
Customers/14341,Customers/18283
Customers/14341,Customers/16393
Customers/14341,Customers/17211
Customers/14341,Customers/15033
Customers/14341,Customers/17236
Customers/14341,Customers/16764
Customers/14341,Customers/16409
Customers/14341,Customers/16173
Customers/14341,Customers/14769
Customers/14341,Customers/15547
Customers/14341,Customers/18041
Customers/14341,Customers/17813
Customers/14341,Customers/16722
Customers/14341,Customers/16775
Customers/14341,Customers/13717
Customers/14341,Customers/16150
Customers/14341,Customers/15993
Customers/14341,Customers/16145
Customers/14341,Customers/15861
Customers/14341,Customers/14562
Customers/14341,Customers/13309
Customers/14341,Customers/15719
Customers/14341,Customers/17613
Customers/14341,Customers/13991
Customers/14341,Customers/17611
Customers/14341,Customers/15144
Customers/14341,Customers/13110
Customers/14341,Customers/16818
Customers/14341,Customers/13198
Customers/14341,Customers/16899
Customers/14341,Customers/16395
Customers/14341,Customers/13534
Customers/14341,Customers/16875
Customers/14341,Customers/15511
Customers/14341,Customers/15379
Customers/14341,Customers/16743
Customers/14341,Customers/13317
Customers/14341,Customers/13999
Customers/14341,Customers/18241
Customers/14341,Customers/15601
Customers/14341,Customers/17231
Customers/14341,Customers/13709
Customers/14341,Customers/13969
Customers/14341,Customers/14227
Customers/14341,Customers/17063
Customers/14341,Customers/18118
Customers/14341,Customers/17213
Customers/14341,Customers/16904
Customers/14341,Customers/12963
Customers/14341,Customers/15498
Customers/14341,Customers/13871
Customers/14341,Customers/17160
Customers/14341,Customers/14524
Customers/14341,Customers/13610
Customers/14341,Customers/15867
Customers/14341,Customers/13588
Customers/14341,Customers/18226
Customers/14341,Customers/13468
Customers/14341,Customers/14178
Customers/14341,Customers/15039
Customers/14341,Customers/14243
Customers/14341,Customers/17516
Customers/14341,Customers/17652
Customers/14341,Customers/12856
Customers/14341,Customers/14713
Customers/14341,Customers/17644
Customers/14341,Customers/14132
Customers/14341,Customers/16057
Customers/14341,Customers/13890
Customers/14341,Customers/13208
Customers/14341,Customers/13994
Customers/14341,Customers/15290
Customers/14341,Customers/13018
Customers/14341,Customers/15203
Customers/14341,Customers/14800
Customers/14341,Customers/13769
Customers/14341,Customers/13695
Customers/14341,Customers/14388
Customers/14341,Customers/17027
Customers/14341,Customers/16076
Customers/14341,Customers/17069
